session_id,record_id,site,station_id,space_id,cluster_id,user_id,connection_time_utc,disconnect_time_utc,done_charging_time_utc,kwh_delivered,source_max_power_kw,user_inputs_json,source_file,source_row_number,extraction_start_utc,extraction_end_utc_exclusive,session_id_derived
19_102_260_1634_2019-09-23 15:35:30.596788,5d9e7b8ff9af8b61136edc7d,office001,19-102-260-1634,03,0102,,2019-09-23T15:35:31+00:00,2019-09-23T20:27:47+00:00,2019-09-23T19:19:16+00:00,20.076,,[],office001_2019_raw.jsonl,482,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-23 15:13:04.123117,5d9e7b8ff9af8b61136edc7c,office001,19-102-260-1633,02,0102,,2019-09-23T15:13:04+00:00,2019-09-23T22:13:56+00:00,2019-09-23T17:12:28+00:00,5.908,,[],office001_2019_raw.jsonl,483,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-23 14:07:28.742396,5d9e7b8ff9af8b61136edc7b,office001,19-102-260-1635,01,0102,,2019-09-23T14:07:29+00:00,2019-09-23T19:06:31+00:00,2019-09-23T15:54:08+00:00,11.019,,[],office001_2019_raw.jsonl,484,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-20 19:46:53.229595,5d9a8710f9af8b557a05a457,office001,19-102-260-1640,08,0102,,2019-09-20T19:46:53+00:00,2019-09-21T03:47:23+00:00,2019-09-21T02:35:08+00:00,17.653,,[],office001_2019_raw.jsonl,485,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-20 17:00:28.689876,5d9a8710f9af8b557a05a456,office001,19-102-260-1639,05,0102,,2019-09-20T17:00:29+00:00,2019-09-21T01:14:43+00:00,2019-09-20T20:35:50+00:00,22.431,,[],office001_2019_raw.jsonl,486,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-09-20 16:17:53.607745,5d9a8710f9af8b557a05a455,office001,19-102-260-1637,07,0102,,2019-09-20T16:17:54+00:00,2019-09-20T18:32:36+00:00,2019-09-20T18:32:32+00:00,14.141,,[],office001_2019_raw.jsonl,487,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-20 15:44:35.508198,5d9a8710f9af8b557a05a454,office001,19-102-260-1634,03,0102,,2019-09-20T15:44:35+00:00,2019-09-20T21:01:06+00:00,2019-09-20T21:00:58+00:00,32.918,,[],office001_2019_raw.jsonl,488,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-09-20 14:56:00.079185,5d9a8710f9af8b557a05a453,office001,19-102-260-1638,04,0102,,2019-09-20T14:56:00+00:00,2019-09-20T21:30:16+00:00,2019-09-20T16:54:52+00:00,5.9,,[],office001_2019_raw.jsonl,489,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-20 14:46:28.281113,5d9a8710f9af8b557a05a452,office001,19-102-260-1633,02,0102,,2019-09-20T14:46:28+00:00,2019-09-20T21:55:33+00:00,2019-09-20T20:52:57+00:00,32.154,,[],office001_2019_raw.jsonl,490,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-20 13:55:53.990541,5d9a8710f9af8b557a05a451,office001,19-102-260-1635,01,0102,,2019-09-20T13:55:54+00:00,2019-09-20T20:42:19+00:00,2019-09-20T19:14:34+00:00,32.59,,[],office001_2019_raw.jsonl,491,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-19 20:29:39.227302,5d99358ef9af8b51866496b9,office001,19-102-260-1640,08,0102,,2019-09-19T20:29:39+00:00,2019-09-20T04:08:49+00:00,2019-09-20T04:08:40+00:00,24.297,,[],office001_2019_raw.jsonl,492,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-19 18:48:34.891951,5d99358ef9af8b51866496b8,office001,19-102-260-1639,05,0102,,2019-09-19T18:48:35+00:00,2019-09-19T20:15:13+00:00,2019-09-19T20:14:49+00:00,9.162,,[],office001_2019_raw.jsonl,493,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-19 18:26:06.185671,5d99358ef9af8b51866496b7,office001,19-102-260-1636,06,0102,,2019-09-19T18:26:06+00:00,2019-09-20T00:24:35+00:00,2019-09-19T19:58:58+00:00,9.351,,[],office001_2019_raw.jsonl,494,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-19 18:02:41.893718,5d99358ef9af8b51866496b6,office001,19-102-260-1634,03,0102,,2019-09-19T18:02:42+00:00,2019-09-19T21:15:16+00:00,2019-09-19T21:15:12+00:00,20.207,,[],office001_2019_raw.jsonl,495,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-19 15:50:02.952554,5d99358ef9af8b51866496b5,office001,19-102-260-1633,02,0102,,2019-09-19T15:50:03+00:00,2019-09-20T01:27:45+00:00,2019-09-19T17:50:34+00:00,5.974,,[],office001_2019_raw.jsonl,496,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-19 15:25:23.824530,5d99358ef9af8b51866496b4,office001,19-102-260-1634,03,0102,,2019-09-19T15:25:24+00:00,2019-09-19T16:08:09+00:00,2019-09-19T16:08:01+00:00,4.495,,[],office001_2019_raw.jsonl,497,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-19 13:58:58.724468,5d99358ef9af8b51866496b3,office001,19-102-260-1635,01,0102,,2019-09-19T13:58:59+00:00,2019-09-19T16:23:17+00:00,2019-09-19T15:50:53+00:00,11.664,,[],office001_2019_raw.jsonl,498,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-18 20:48:15.230928,5d97e40ff9af8b4d38bcfefe,office001,19-102-260-1640,08,0102,,2019-09-18T20:48:15+00:00,2019-09-19T04:07:15+00:00,2019-09-19T04:07:06+00:00,22.527,,[],office001_2019_raw.jsonl,499,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-18 19:39:40.620199,5d97e40ff9af8b4d38bcfefd,office001,19-102-260-1639,05,0102,,2019-09-18T19:39:41+00:00,2019-09-18T22:58:13+00:00,2019-09-18T20:17:14+00:00,3.173,,[],office001_2019_raw.jsonl,500,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-18 18:28:47.726104,5d97e40ff9af8b4d38bcfefc,office001,19-102-260-1636,06,0102,,2019-09-18T18:28:48+00:00,2019-09-19T02:12:21+00:00,2019-09-18T20:13:48+00:00,10.621,,[],office001_2019_raw.jsonl,501,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-09-18 17:09:22.810463,5d97e40ff9af8b4d38bcfefb,office001,19-102-260-1637,07,0102,,2019-09-18T17:09:23+00:00,2019-09-18T17:56:40+00:00,2019-09-18T17:56:36+00:00,4.885,,[],office001_2019_raw.jsonl,502,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-18 16:08:23.287775,5d97e40ff9af8b4d38bcfefa,office001,19-102-260-1639,05,0102,,2019-09-18T16:08:23+00:00,2019-09-18T18:33:40+00:00,2019-09-18T18:33:36+00:00,15.542,,[],office001_2019_raw.jsonl,503,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-18 15:46:08.052339,5d97e40ff9af8b4d38bcfef9,office001,19-102-260-1634,03,0102,,2019-09-18T15:46:08+00:00,2019-09-18T22:36:26+00:00,2019-09-18T19:11:18+00:00,21.461,,[],office001_2019_raw.jsonl,504,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-18 15:06:10.555084,5d97e40ff9af8b4d38bcfef8,office001,19-102-260-1633,02,0102,,2019-09-18T15:06:11+00:00,2019-09-19T02:10:07+00:00,2019-09-18T17:07:36+00:00,6.016,,[],office001_2019_raw.jsonl,505,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-09-18 14:51:51.750934,5d97e40ff9af8b4d38bcfef7,office001,19-102-260-1638,04,0102,,2019-09-18T14:51:52+00:00,2019-09-18T23:00:58+00:00,2019-09-18T19:20:25+00:00,22.308,,[],office001_2019_raw.jsonl,506,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-18 14:12:53.765947,5d97e40ff9af8b4d38bcfef6,office001,19-102-260-1635,01,0102,,2019-09-18T14:12:54+00:00,2019-09-18T23:16:19+00:00,2019-09-18T15:57:50+00:00,10.805,,[],office001_2019_raw.jsonl,507,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-17 21:16:02.913369,5d96928ef9af8b492828b6a4,office001,19-102-260-1640,08,0102,,2019-09-17T21:16:03+00:00,2019-09-18T03:19:31+00:00,2019-09-18T03:19:22+00:00,17.838,,[],office001_2019_raw.jsonl,508,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-17 18:43:27.066672,5d96928ef9af8b492828b6a3,office001,19-102-260-1634,03,0102,,2019-09-17T18:43:27+00:00,2019-09-18T00:40:21+00:00,2019-09-18T00:40:13+00:00,22.207,,[],office001_2019_raw.jsonl,509,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-17 15:34:02.051764,5d96928ef9af8b492828b6a2,office001,19-102-260-1639,05,0102,,2019-09-17T15:34:02+00:00,2019-09-17T19:15:58+00:00,2019-09-17T19:15:53+00:00,22.387,,[],office001_2019_raw.jsonl,510,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-09-17 15:26:44.255649,5d96928ef9af8b492828b6a1,office001,19-102-260-1638,04,0102,,2019-09-17T15:26:44+00:00,2019-09-18T02:21:57+00:00,2019-09-17T17:26:39+00:00,5.957,,[],office001_2019_raw.jsonl,511,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-17 14:40:37.501973,5d96928ef9af8b492828b6a0,office001,19-102-260-1633,02,0102,,2019-09-17T14:40:37+00:00,2019-09-18T00:20:26+00:00,2019-09-17T23:40:06+00:00,49.278,,[],office001_2019_raw.jsonl,512,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-09-16 22:44:24.123624,5d95410ff9af8b44feca190a,office001,19-102-260-1637,07,0102,,2019-09-16T22:44:24+00:00,2019-09-17T04:07:13+00:00,2019-09-17T04:07:04+00:00,10.182,,[],office001_2019_raw.jsonl,513,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-16 20:59:53.633872,5d95410ff9af8b44feca1909,office001,19-102-260-1635,01,0102,,2019-09-16T20:59:54+00:00,2019-09-16T21:35:06+00:00,2019-09-16T21:35:01+00:00,3.595,,[],office001_2019_raw.jsonl,514,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1637_2019-09-16 20:54:43.112292,5d95410ff9af8b44feca1908,office001,19-102-260-1637,07,0102,,2019-09-16T20:54:43+00:00,2019-09-16T21:46:17+00:00,2019-09-16T21:46:08+00:00,5.334,,[],office001_2019_raw.jsonl,515,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-16 20:24:58.509247,5d95410ff9af8b44feca1907,office001,19-102-260-1634,03,0102,,2019-09-16T20:24:58+00:00,2019-09-16T23:15:09+00:00,2019-09-16T22:40:44+00:00,7.254,,[],office001_2019_raw.jsonl,516,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-09-16 19:17:35.849003,5d95410ff9af8b44feca1906,office001,19-102-260-1638,04,0102,,2019-09-16T19:17:36+00:00,2019-09-16T22:41:16+00:00,2019-09-16T22:41:11+00:00,21.072,,[],office001_2019_raw.jsonl,517,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-16 18:58:20.081127,5d95410ff9af8b44feca1905,office001,19-102-260-1640,08,0102,,2019-09-16T18:58:20+00:00,2019-09-17T01:52:50+00:00,2019-09-17T01:52:37+00:00,30.098,,[],office001_2019_raw.jsonl,518,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-16 18:38:18.928494,5d95410ff9af8b44feca1904,office001,19-102-260-1636,06,0102,,2019-09-16T18:38:19+00:00,2019-09-17T01:27:30+00:00,2019-09-16T23:01:25+00:00,27.343,,[],office001_2019_raw.jsonl,519,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-16 15:49:35.279725,5d95410ff9af8b44feca1903,office001,19-102-260-1633,02,0102,,2019-09-16T15:49:35+00:00,2019-09-17T01:23:41+00:00,2019-09-16T16:59:08+00:00,3.234,,[],office001_2019_raw.jsonl,520,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-16 15:25:11.707578,5d95410ff9af8b44feca1902,office001,19-102-260-1635,01,0102,,2019-09-16T15:25:12+00:00,2019-09-16T17:48:42+00:00,2019-09-16T17:48:38+00:00,14.924,,[],office001_2019_raw.jsonl,521,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-13 21:39:31.331168,5d914c8ef9af8b3687351122,office001,19-102-260-1639,05,0102,,2019-09-13T21:39:31+00:00,2019-09-14T01:22:54+00:00,2019-09-14T00:46:18+00:00,11.1,,[],office001_2019_raw.jsonl,522,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-13 21:09:00.429979,5d914c8ef9af8b3687351121,office001,19-102-260-1640,08,0102,,2019-09-13T21:09:00+00:00,2019-09-14T04:12:58+00:00,2019-09-14T03:39:15+00:00,14.613,,[],office001_2019_raw.jsonl,523,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-13 20:29:42.211389,5d914c8ef9af8b3687351120,office001,19-102-260-1636,06,0102,,2019-09-13T20:29:42+00:00,2019-09-14T01:54:57+00:00,2019-09-13T22:15:18+00:00,9.804,,[],office001_2019_raw.jsonl,524,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-13 18:08:11.744353,5d914c8ef9af8b368735111f,office001,19-102-260-1640,08,0102,,2019-09-13T18:08:12+00:00,2019-09-13T20:54:45+00:00,2019-09-13T20:54:33+00:00,17.358,,[],office001_2019_raw.jsonl,525,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-13 16:05:36.748052,5d914c8ef9af8b368735111e,office001,19-102-260-1639,05,0102,,2019-09-13T16:05:37+00:00,2019-09-13T20:00:33+00:00,2019-09-13T20:00:28+00:00,2.701,,[],office001_2019_raw.jsonl,526,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-13 15:21:01.600815,5d914c8ef9af8b368735111d,office001,19-102-260-1634,03,0102,,2019-09-13T15:21:02+00:00,2019-09-13T23:23:54+00:00,2019-09-13T21:38:21+00:00,25.784,,[],office001_2019_raw.jsonl,527,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-13 14:24:56.720559,5d914c8ef9af8b368735111c,office001,19-102-260-1635,01,0102,,2019-09-13T14:24:57+00:00,2019-09-13T23:31:47+00:00,2019-09-13T21:07:17+00:00,29.71,,[],office001_2019_raw.jsonl,528,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-13 14:23:25.370526,5d914c8ef9af8b368735111b,office001,19-102-260-1633,02,0102,,2019-09-13T14:23:25+00:00,2019-09-13T19:01:15+00:00,2019-09-13T16:26:38+00:00,6.154,,[],office001_2019_raw.jsonl,529,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-12 21:07:10.830144,5d8ffb0ef9af8b327ceed374,office001,19-102-260-1640,08,0102,,2019-09-12T21:07:11+00:00,2019-09-13T04:19:56+00:00,2019-09-13T04:15:35+00:00,21.14,,[],office001_2019_raw.jsonl,530,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-12 20:14:00.276004,5d8ffb0ef9af8b327ceed373,office001,19-102-260-1634,03,0102,,2019-09-12T20:14:00+00:00,2019-09-13T00:03:14+00:00,2019-09-13T00:03:09+00:00,18.683,,[],office001_2019_raw.jsonl,531,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-12 18:31:52.544267,5d8ffb0ef9af8b327ceed372,office001,19-102-260-1636,06,0102,,2019-09-12T18:31:53+00:00,2019-09-13T02:14:15+00:00,2019-09-12T20:18:32+00:00,10.645,,[],office001_2019_raw.jsonl,532,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-12 15:28:14.095461,5d8ffb0ef9af8b327ceed371,office001,19-102-260-1639,05,0102,,2019-09-12T15:28:14+00:00,2019-09-12T19:11:25+00:00,2019-09-12T19:11:16+00:00,22.763,,[],office001_2019_raw.jsonl,533,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-12 15:15:10.666459,5d8ffb0ef9af8b327ceed370,office001,19-102-260-1633,02,0102,,2019-09-12T15:15:11+00:00,2019-09-12T19:33:10+00:00,2019-09-12T16:27:21+00:00,3.377,,[],office001_2019_raw.jsonl,534,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-12 14:35:30.792026,5d8ffb0ef9af8b327ceed36f,office001,19-102-260-1635,01,0102,,2019-09-12T14:35:31+00:00,2019-09-13T01:06:14+00:00,2019-09-12T17:06:57+00:00,15.55,,[],office001_2019_raw.jsonl,535,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-11 21:25:11.337500,5d8ea98ef9af8b2eab163d5e,office001,19-102-260-1640,08,0102,,2019-09-11T21:25:11+00:00,2019-09-12T04:30:23+00:00,2019-09-12T04:30:11+00:00,20.868,,[],office001_2019_raw.jsonl,536,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-11 18:33:34.892916,5d8ea98ef9af8b2eab163d5d,office001,19-102-260-1636,06,0102,,2019-09-11T18:33:35+00:00,2019-09-12T01:03:15+00:00,2019-09-11T20:10:55+00:00,9.627,,[],office001_2019_raw.jsonl,537,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-11 15:57:32.238505,5d8ea98ef9af8b2eab163d5c,office001,19-102-260-1635,01,0102,,2019-09-11T15:57:32+00:00,2019-09-11T20:56:07+00:00,2019-09-11T16:19:59+00:00,2.147,,[],office001_2019_raw.jsonl,538,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-11 15:38:21.751729,5d8ea98ef9af8b2eab163d5b,office001,19-102-260-1633,02,0102,,2019-09-11T15:38:22+00:00,2019-09-12T01:43:28+00:00,2019-09-11T17:39:52+00:00,5.986,,[],office001_2019_raw.jsonl,539,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-11 15:05:17.684322,5d8ea98ef9af8b2eab163d5a,office001,19-102-260-1634,03,0102,,2019-09-11T15:05:18+00:00,2019-09-11T18:50:15+00:00,2019-09-11T18:50:10+00:00,23.602,,[],office001_2019_raw.jsonl,540,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-10 23:09:05.734276,5d8d580ef9af8b2ac09fae9a,office001,19-102-260-1639,05,0102,,2019-09-10T23:09:06+00:00,2019-09-11T02:08:32+00:00,2019-09-11T02:08:27+00:00,4.798,,[],office001_2019_raw.jsonl,541,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-10 21:48:38.990527,5d8d580ef9af8b2ac09fae99,office001,19-102-260-1640,08,0102,,2019-09-10T21:48:39+00:00,2019-09-11T04:09:23+00:00,2019-09-11T04:09:15+00:00,15.886,,[],office001_2019_raw.jsonl,542,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-10 17:30:39.140963,5d8d580ef9af8b2ac09fae98,office001,19-102-260-1639,05,0102,,2019-09-10T17:30:39+00:00,2019-09-10T23:07:15+00:00,2019-09-10T23:08:10+00:00,34.247,,[],office001_2019_raw.jsonl,543,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-10 15:43:48.859013,5d8d580ef9af8b2ac09fae97,office001,19-102-260-1633,02,0102,,2019-09-10T15:43:49+00:00,2019-09-11T01:34:04+00:00,2019-09-10T17:46:02+00:00,5.994,,[],office001_2019_raw.jsonl,544,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-10 15:25:46.174121,5d8d580ef9af8b2ac09fae96,office001,19-102-260-1634,03,0102,,2019-09-10T15:25:46+00:00,2019-09-10T21:10:12+00:00,2019-09-10T19:44:01+00:00,20.006,,[],office001_2019_raw.jsonl,545,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-09 21:27:34.939252,5d8c068ef9af8b2130c15428,office001,19-102-260-1640,08,0102,,2019-09-09T21:27:35+00:00,2019-09-10T04:34:06+00:00,2019-09-10T04:33:53+00:00,20.95,,[],office001_2019_raw.jsonl,546,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-09 21:23:49.924938,5d8c068ef9af8b2130c15427,office001,19-102-260-1633,02,0102,,2019-09-09T21:23:50+00:00,2019-09-10T01:26:54+00:00,2019-09-09T21:41:53+00:00,0.52,,[],office001_2019_raw.jsonl,547,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-09-09 19:50:50.120613,5d8c068ef9af8b2130c15426,office001,19-102-260-1638,04,0102,,2019-09-09T19:50:50+00:00,2019-09-09T22:25:58+00:00,2019-09-09T22:25:42+00:00,16.368,,[],office001_2019_raw.jsonl,548,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-09 18:15:58.715544,5d8c068ef9af8b2130c15425,office001,19-102-260-1636,06,0102,,2019-09-09T18:15:59+00:00,2019-09-10T00:30:29+00:00,2019-09-09T21:54:53+00:00,22.087,,[],office001_2019_raw.jsonl,549,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-09 16:02:28.102124,5d8c068ef9af8b2130c15424,office001,19-102-260-1633,02,0102,,2019-09-09T16:02:28+00:00,2019-09-09T21:04:00+00:00,2019-09-09T18:05:17+00:00,5.989,,[],office001_2019_raw.jsonl,550,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-09-09 15:33:06.433010,5d8c068ef9af8b2130c15423,office001,19-102-260-1634,03,0102,,2019-09-09T15:33:06+00:00,2019-09-10T00:24:55+00:00,2019-09-09T23:45:30+00:00,47.09,,[],office001_2019_raw.jsonl,551,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-09-06 22:07:54.495296,5d88120ef9af8b15278d7fe6,office001,19-102-260-1638,04,0102,,2019-09-06T22:07:54+00:00,2019-09-06T22:53:57+00:00,2019-09-06T22:53:49+00:00,4.695,,[],office001_2019_raw.jsonl,552,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-09-06 20:15:26.451153,5d88120ef9af8b15278d7fe5,office001,19-102-260-1640,08,0102,,2019-09-06T20:15:26+00:00,2019-09-07T04:39:35+00:00,2019-09-07T04:16:35+00:00,26.448,,[],office001_2019_raw.jsonl,553,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-09-06 18:31:24.638056,5d88120ef9af8b15278d7fe4,office001,19-102-260-1636,06,0102,,2019-09-06T18:31:25+00:00,2019-09-07T00:50:23+00:00,2019-09-06T20:37:54+00:00,12.026,,[],office001_2019_raw.jsonl,554,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1639_2019-09-06 16:29:57.210201,5d88120ef9af8b15278d7fe3,office001,19-102-260-1639,05,0102,,2019-09-06T16:29:57+00:00,2019-09-06T18:30:52+00:00,2019-09-06T18:30:40+00:00,12.322,,[],office001_2019_raw.jsonl,555,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1633_2019-09-06 14:50:37.027135,5d88120ef9af8b15278d7fe2,office001,19-102-260-1633,02,0102,,2019-09-06T14:50:37+00:00,2019-09-07T01:15:57+00:00,2019-09-06T16:52:54+00:00,6.081,,[],office001_2019_raw.jsonl,556,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1635_2019-09-06 14:15:53.995253,5d88120ef9af8b15278d7fe1,office001,19-102-260-1635,01,0102,,2019-09-06T14:15:54+00:00,2019-09-07T00:29:17+00:00,2019-09-06T19:22:09+00:00,30.414,,[],office001_2019_raw.jsonl,557,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-06 22:03:57.630124,5dd88b9ef9af8b7afaf9098a,office001,19-102-260-1640,08,0102,,2019-11-06T22:03:58+00:00,2019-11-07T05:14:37+00:00,2019-11-07T05:14:24+00:00,21.974,,[],office001_2019_raw.jsonl,558,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1638_2019-11-06 20:34:10.071294,5dd88b9ef9af8b7afaf90989,office001,19-102-260-1638,04,0102,,2019-11-06T20:34:10+00:00,2019-11-06T23:23:33+00:00,2019-11-06T22:45:51+00:00,13.405,,[],office001_2019_raw.jsonl,559,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1636_2019-11-06 19:35:55.696217,5dd88b9ef9af8b7afaf90988,office001,19-102-260-1636,06,0102,,2019-11-06T19:35:56+00:00,2019-11-07T01:47:05+00:00,2019-11-06T22:56:22+00:00,20.693,,[],office001_2019_raw.jsonl,560,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1634_2019-11-06 17:15:09.696490,5dd88b9ef9af8b7afaf90987,office001,19-102-260-1634,03,0102,,2019-11-06T17:15:10+00:00,2019-11-06T18:29:19+00:00,2019-11-06T18:29:14+00:00,8.118,,[],office001_2019_raw.jsonl,561,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
19_102_260_1640_2019-11-06 16:58:41.398549,5dd88b9ef9af8b7afaf90986,office001,19-102-260-1640,08,0102,,2019-11-06T16:58:41+00:00,2019-11-06T21:38:40+00:00,2019-11-06T19:37:29+00:00,6.36,,[],office001_2019_raw.jsonl,562,2019-01-01T00:00:00+00:00,2020-01-01T00:00:00+00:00,False
